,gcrq,sjxh,cdh,vehicles,velocity
23162,2016/6/19,31,12,0.000973819,0.084778728
23163,2016/6/19,31,31,0.001766584,0.051766287
23164,2016/6/19,31,32,0.000746568,0.077798604
23165,2016/6/19,32,11,0.000761443,0.067717359
23166,2016/6/19,32,12,0.001455553,0.068589729
23167,2016/6/19,32,31,0.002101896,0.048737494
23168,2016/6/19,32,32,0.000717215,0.086041944
23169,2016/6/19,33,11,0.000982821,0.073071749
23170,2016/6/19,33,12,0.000904777,0.067134162
23171,2016/6/19,33,31,0.001720727,0.047764604
23172,2016/6/19,33,32,0.000854349,0.088770838
23173,2016/6/19,34,11,0.000750463,0.064818336
23174,2016/6/19,34,12,0.000992413,0.06413428
23175,2016/6/19,34,31,0.000986543,0.046292766
23176,2016/6/19,34,32,0.000689387,0.076884305
23177,2016/6/19,35,11,0.001245402,0.069875254
23178,2016/6/19,35,12,0.001730316,0.071441874
23179,2016/6/19,35,31,0.001874783,0.054568348
23180,2016/6/19,35,32,0.00068683,0.071963989
23181,2016/6/19,36,11,0.001061073,0.069862173
23182,2016/6/19,36,12,0.002041461,0.065962659
23183,2016/6/19,36,31,0.001740475,0.049434081
23184,2016/6/19,36,32,0.000674887,0.074874566
23185,2016/6/19,37,11,0.001016077,0.059927941
23186,2016/6/19,37,12,0.00142287,0.07381105
23187,2016/6/19,37,31,0.001168422,0.046907773
23188,2016/6/19,37,32,0.000775258,0.081642672
23189,2016/6/19,38,11,0.00070515,0.062283217
23190,2016/6/19,38,12,0.000993318,0.066114401
23191,2016/6/19,38,31,0.0023797,0.040940284
23192,2016/6/19,38,32,0.000868142,0.079866448
23193,2016/6/19,39,11,0.000874239,0.063279118
23194,2016/6/19,39,12,0.001045589,0.068869354
23195,2016/6/19,39,31,0.001153969,0.045987041
23196,2016/6/19,39,32,0.000743347,0.088473505
23197,2016/6/19,40,11,0.000777028,0.061552971
23198,2016/6/19,40,12,0.000742366,0.070279025
23199,2016/6/19,40,31,0.001071514,0.047790278
23200,2016/6/19,40,32,0.00074507,0.080395644
23201,2016/6/19,41,11,0.000789198,0.068502182
23202,2016/6/19,41,12,0.000709828,0.060393505
23203,2016/6/19,41,31,0.002040584,0.043208452
23204,2016/6/19,41,32,0.000701529,0.081953618
23205,2016/6/19,42,11,0.001213896,0.064170525
23206,2016/6/19,42,12,0.000942951,0.063189699
23207,2016/6/19,42,31,0.001701066,0.050967252
23208,2016/6/19,42,32,0.000638896,0.074329857
23209,2016/6/19,43,11,0.001519882,0.067737727
23210,2016/6/19,43,12,0.000710727,0.062825834
23211,2016/6/19,43,31,0.001413867,0.045035773
23212,2016/6/19,43,32,0.000657939,0.077998676
23213,2016/6/19,44,11,0.001262752,0.065795919
23214,2016/6/19,44,12,0.000858076,0.057215928
23215,2016/6/19,44,31,0.001293795,0.048432963
23216,2016/6/19,44,32,0.000601451,0.069225918
23217,2016/6/19,45,11,0.000680849,0.059720932
23218,2016/6/19,45,12,0.000835829,0.061729934
23219,2016/6/19,45,31,0.002315118,0.045838053
23220,2016/6/19,45,32,0.00067711,0.082297473
23221,2016/6/19,46,11,0.00081049,0.063495678
23222,2016/6/19,46,12,0.000859304,0.066547501
23223,2016/6/19,46,31,0.00168678,0.048370695
23224,2016/6/19,46,32,0.00060163,0.07570638
23225,2016/6/19,47,11,0.000689532,0.059936585
23226,2016/6/19,47,12,0.000747898,0.059127567
23227,2016/6/19,47,31,0.002328312,0.044840772
23228,2016/6/19,47,32,0.000615887,0.071239113
23229,2016/6/19,48,11,0.000743911,0.063413987
23230,2016/6/19,48,12,0.00083189,0.066537317
23231,2016/6/19,48,31,0.001383916,0.041103354
23232,2016/6/19,48,32,0.000626881,0.075664955
23233,2016/6/19,49,11,0.001007331,0.059466426
23234,2016/6/19,49,12,0.000863479,0.069965813
23235,2016/6/19,49,31,0.001924004,0.035956013
23236,2016/6/19,49,32,0.000692419,0.075210809
23237,2016/6/19,50,11,0.001151959,0.068130424
23238,2016/6/19,50,12,0.001065625,0.062415894
23239,2016/6/19,50,31,0.002298518,0.03878717
23240,2016/6/19,50,32,0.000632699,0.074037033
23241,2016/6/19,51,11,0.00082345,0.062984444
23242,2016/6/19,51,12,0.001001648,0.058928432
23243,2016/6/19,51,31,0.002171232,0.038631931
23244,2016/6/19,51,32,0.000695268,0.078836982
23245,2016/6/19,52,11,0.001016528,0.061882164
23246,2016/6/19,52,12,0.000980412,0.056054926
23247,2016/6/19,52,31,0.002058943,0.038004319
23248,2016/6/19,52,32,0.000650366,0.071896157
23249,2016/6/19,53,11,0.000823636,0.060729194
23250,2016/6/19,53,12,0.000801329,0.061317313
23251,2016/6/19,53,31,0.001540202,0.044267164
23252,2016/6/19,53,32,0.000657537,0.06492914
23253,2016/6/19,54,11,0.000947017,0.064246634
23254,2016/6/19,54,12,0.001050102,0.057928024
23255,2016/6/19,54,31,0.001119473,0.042019783
23256,2016/6/19,54,32,0.000633764,0.071696785
23257,2016/6/19,55,11,0.000748624,0.050007851
23258,2016/6/19,55,12,0.000750356,0.058493145
23259,2016/6/19,55,31,0.001840193,0.041975777
23260,2016/6/19,55,32,0.000651678,0.076165459
23261,2016/6/19,56,11,0.001007324,0.05422808
23262,2016/6/19,56,12,0.000921662,0.06051744
23263,2016/6/19,56,31,0.001035562,0.049817464
23264,2016/6/19,56,32,0.000798734,0.078157869
23265,2016/6/19,57,11,0.000826585,0.059077813
23266,2016/6/19,57,12,0.000979051,0.064860974
23267,2016/6/19,57,31,0.001636014,0.038761265
23268,2016/6/19,57,32,0.000728511,0.081374425
23269,2016/6/19,58,11,0.002009519,0.066427182
23270,2016/6/19,58,12,0.000902091,0.065635472
23271,2016/6/19,58,31,0.001002131,0.040587551
23272,2016/6/19,58,32,0.000697282,0.07690101
23273,2016/6/19,59,11,0.001241,0.060059499
23274,2016/6/19,59,12,0.001068993,0.067835034
23275,2016/6/19,59,31,0.001851782,0.044725328
23276,2016/6/19,59,32,0.000646312,0.075214904
23277,2016/6/19,60,11,0.000649376,0.064490467
23278,2016/6/19,60,12,0.001016611,0.063592319
23279,2016/6/19,60,31,0.002221707,0.042311905
23280,2016/6/19,60,32,0.000678794,0.079577791
23281,2016/6/19,61,11,0.000993547,0.065922728
23282,2016/6/19,61,12,0.001328393,0.065594099
23283,2016/6/19,61,31,0.001044857,0.047257313
23284,2016/6/19,61,32,0.000753546,0.077632838
23285,2016/6/19,62,11,0.000875091,0.071109247
23286,2016/6/19,62,12,0.000857149,0.070082497
23287,2016/6/19,62,31,0.000870316,0.038176091
23288,2016/6/19,62,32,0.000633719,0.072295092
23289,2016/6/19,63,11,0.00074201,0.057204214
23290,2016/6/19,63,12,0.001037227,0.071231708
23291,2016/6/19,63,31,0.001181596,0.046049289
23292,2016/6/19,63,32,0.000640215,0.076148496
23293,2016/6/19,64,11,0.000632945,0.060326135
23294,2016/6/19,64,12,0.001417287,0.072155209
23295,2016/6/19,64,31,0.001333813,0.045907429
23296,2016/6/19,64,32,0.000730245,0.088053387
23297,2016/6/19,65,11,0.000756426,0.059178875
23298,2016/6/19,65,12,0.001595007,0.060260361
23299,2016/6/19,65,31,0.001884679,0.043516678
23300,2016/6/19,65,32,0.000626309,0.081426994
23301,2016/6/19,66,11,0.000759219,0.062961487
23302,2016/6/19,66,12,0.001207849,0.066497958
23303,2016/6/19,66,31,0.001195711,0.051584986
23304,2016/6/19,66,32,0.000850677,0.078307748
23305,2016/6/19,67,11,0.001137351,0.066634699
23306,2016/6/19,67,12,0.000950048,0.068932815
23307,2016/6/19,67,31,0.001853103,0.049379275
23308,2016/6/19,67,32,0.000744736,0.077910282
23309,2016/6/19,68,11,0.000884068,0.058778034
23310,2016/6/19,68,12,0.001151116,0.074477745
23311,2016/6/19,68,31,0.001325807,0.052506886
23312,2016/6/19,68,32,0.000859932,0.088951153
23313,2016/6/19,69,11,0.000694924,0.06387171
23314,2016/6/19,69,12,0.000904635,0.069240578
23315,2016/6/19,69,31,0.001891812,0.052627716
23316,2016/6/19,69,32,0.000820581,0.085604363
23317,2016/6/19,70,11,0.000841831,0.064221723
23318,2016/6/19,70,12,0.000940981,0.067944393
23319,2016/6/19,70,31,0.000914837,0.050652597
23320,2016/6/19,70,32,0.00087912,0.084752563
23321,2016/6/19,71,11,0.000995781,0.081160922
23322,2016/6/19,71,12,0.001349009,0.074965679
23323,2016/6/19,71,31,0.001292352,0.060974737
23324,2016/6/19,71,32,0.000906064,0.098542114
23325,2016/6/19,72,11,0.00106235,0.089726799
23326,2016/6/19,72,12,0.000936471,0.086535986
23327,2016/6/19,72,31,0.001424981,0.063279045
23328,2016/6/19,72,32,0.001072312,0.104868419
23329,2016/6/19,73,11,0.000966075,0.080843305
23330,2016/6/19,73,12,0.000989921,0.086617931
23331,2016/6/19,73,31,0.001686704,0.054729204
23332,2016/6/19,73,32,0.001056005,0.10487035
23333,2016/6/19,74,11,0.001180498,0.088787323
23334,2016/6/19,74,12,0.001502862,0.084629857
23335,2016/6/19,74,31,0.001320347,0.063086392
23336,2016/6/19,74,32,0.001093892,0.101985717
23337,2016/6/19,75,11,0.00104311,0.086523883
23338,2016/6/19,75,12,0.001644879,0.085909596
23339,2016/6/19,75,31,0.001159176,0.058718172
23340,2016/6/19,75,32,0.001192188,0.113725223
23341,2016/6/19,76,11,0.001195946,0.098681108
23342,2016/6/19,76,12,0.001857787,0.090858031
23343,2016/6/19,76,31,0.002240135,0.062766956
23344,2016/6/19,76,32,0.001240096,0.107406543
23345,2016/6/19,77,11,0.001184785,0.095073025
23346,2016/6/19,77,12,0.001517138,0.096727227
23347,2016/6/19,77,31,0.00137818,0.061155653
23348,2016/6/19,77,32,0.001365742,0.109182561
23349,2016/6/19,78,11,0.001256435,0.102543114
23350,2016/6/19,78,12,0.001511332,0.098577334
23351,2016/6/19,78,31,0.0020606,0.06398899
23352,2016/6/19,78,32,0.001401031,0.10297977
23353,2016/6/19,79,11,0.001775961,0.089206538
23354,2016/6/19,79,12,0.001644035,0.093195916
23355,2016/6/19,79,31,0.002298691,0.065053663
23356,2016/6/19,79,32,0.001385538,0.112746351
23357,2016/6/19,80,11,0.001556653,0.101360893
23358,2016/6/19,80,12,0.00212269,0.096871933
23359,2016/6/19,80,31,0.001408255,0.068174318
23360,2016/6/19,80,32,0.001778662,0.125962011
23361,2016/6/19,81,11,0.00141843,0.101613213
23362,2016/6/19,81,12,0.001843391,0.093529701
23363,2016/6/19,81,31,0.001709338,0.073996437
23364,2016/6/19,81,32,0.001499545,0.109305591
23365,2016/6/19,82,11,0.001692766,0.099354434
23366,2016/6/19,82,12,0.001493038,0.105344124
23367,2016/6/19,82,31,0.001735344,0.06331668
23368,2016/6/19,82,32,0.001714219,0.116150588
23369,2016/6/19,83,11,0.001711197,0.101202173
23370,2016/6/19,83,12,0.002169435,0.110225031
23371,2016/6/19,83,31,0.002312614,0.073752333
23372,2016/6/19,83,32,0.001714791,0.125010395
23373,2016/6/19,84,11,0.001876159,0.107145673
23374,2016/6/19,84,12,0.001587282,0.102532338
23375,2016/6/19,84,31,0.002817841,0.060602733
23376,2016/6/19,84,32,0.001638036,0.125147892
23377,2016/6/19,85,11,0.001685881,0.110980703
23378,2016/6/19,85,12,0.001750159,0.110128952
23379,2016/6/19,85,31,0.002978333,0.076606526
23380,2016/6/19,85,32,0.001747096,0.12667975
23381,2016/6/19,86,11,0.001687726,0.101720349
23382,2016/6/19,86,12,0.002201765,0.10544408
23383,2016/6/19,86,31,0.002088468,0.075709849
23384,2016/6/19,86,32,0.001888895,0.117389065
23385,2016/6/19,87,11,0.001759428,0.10607906
23386,2016/6/19,87,12,0.001969184,0.106331365
23387,2016/6/19,87,31,0.002096831,0.083678296
23388,2016/6/19,87,32,0.001950416,0.124341864
23389,2016/6/19,88,11,0.002131857,0.112222588
23390,2016/6/19,88,12,0.002041356,0.111586854
23391,2016/6/19,88,31,0.00306494,0.077717079
23392,2016/6/19,88,32,0.001866185,0.128939068
23393,2016/6/19,89,11,0.001844065,0.102323404
23394,2016/6/19,89,12,0.002002368,0.104102742
23395,2016/6/19,89,31,0.003159555,0.081279304
23396,2016/6/19,89,32,0.001982384,0.120602658
23397,2016/6/19,90,11,0.002711026,0.110981208
23398,2016/6/19,90,12,0.002344461,0.118020996
23399,2016/6/19,90,31,0.002777971,0.080872269
23400,2016/6/19,90,32,0.001899477,0.123632926
23401,2016/6/19,91,11,0.002075266,0.114981608
23402,2016/6/19,91,12,0.002421673,0.118574982
23403,2016/6/19,91,31,0.002512086,0.075238291
23404,2016/6/19,91,32,0.002179099,0.137410935
23405,2016/6/19,92,11,0.002166186,0.11862539
23406,2016/6/19,92,12,0.00221344,0.111294559
23407,2016/6/19,92,31,0.002305625,0.078015045
23408,2016/6/19,92,32,0.002174958,0.127502641
23409,2016/6/19,93,11,0.002137531,0.11742776
23410,2016/6/19,93,12,0.002329726,0.113026153
23411,2016/6/19,93,31,0.002830329,0.082308084
23412,2016/6/19,93,32,0.002107552,0.129836552
23413,2016/6/19,94,11,0.002983244,0.11694441
23414,2016/6/19,94,12,0.002428032,0.120442892
23415,2016/6/19,94,31,0.003356668,0.086710186
23416,2016/6/19,94,32,0.002265021,0.140717968
23417,2016/6/19,95,11,0.002515313,0.127973699
23418,2016/6/19,95,12,0.002394853,0.12587662
23419,2016/6/19,95,31,0.00301742,0.091292364
23420,2016/6/19,95,32,0.002151134,0.132107047
23421,2016/6/19,96,11,0.002465304,0.116912947
23422,2016/6/19,96,12,0.002345893,0.118857524
23423,2016/6/19,96,31,0.002581236,0.093867923
23424,2016/6/19,96,32,0.002360904,0.132604846
23425,2016/6/19,97,11,0.002449415,0.121138519
23426,2016/6/19,97,12,0.00277064,0.112523295
23427,2016/6/19,97,31,0.003074886,0.085260901
23428,2016/6/19,97,32,0.002380126,0.136965225
23429,2016/6/19,98,11,0.002607516,0.121676699
23430,2016/6/19,98,12,0.003558639,0.114687745
23431,2016/6/19,98,31,0.004223524,0.093750325
23432,2016/6/19,98,32,0.002433979,0.137255087
23433,2016/6/19,99,11,0.002483761,0.118331919
23434,2016/6/19,99,12,0.002896432,0.11997819
23435,2016/6/19,99,31,0.004023149,0.091513284
23436,2016/6/19,99,32,0.002481612,0.139535869
23437,2016/6/19,100,11,0.003297996,0.117924842
23438,2016/6/19,100,12,0.003000918,0.11722608
23439,2016/6/19,100,31,0.003219012,0.087179001
23440,2016/6/19,100,32,0.002671687,0.136914347
23441,2016/6/19,101,11,0.002997174,0.129133752
23442,2016/6/19,101,12,0.003089582,0.126695825
23443,2016/6/19,101,31,0.003956356,0.097728241
23444,2016/6/19,101,32,0.002834751,0.147363169
23445,2016/6/19,102,11,0.003460073,0.127960602
23446,2016/6/19,102,12,0.003276675,0.12542076
23447,2016/6/19,102,31,0.004741685,0.095073643
23448,2016/6/19,102,32,0.002916182,0.15074611
23449,2016/6/19,103,11,0.003070671,0.126177054
23450,2016/6/19,103,12,0.003126628,0.124654822
23451,2016/6/19,103,31,0.004530955,0.090193727
23452,2016/6/19,103,32,0.003063497,0.14010853
23453,2016/6/19,104,11,0.002934295,0.121634058
23454,2016/6/19,104,12,0.003322863,0.127021131
23455,2016/6/19,104,31,0.004082815,0.097060111
23456,2016/6/19,104,32,0.003025655,0.143449153
23457,2016/6/19,105,11,0.003738918,0.130618035
23458,2016/6/19,105,12,0.003366228,0.129639807
23459,2016/6/19,105,31,0.005189689,0.09047852
23460,2016/6/19,105,32,0.00298732,0.147015415
23461,2016/6/19,106,11,0.003448749,0.128362167
23462,2016/6/19,106,12,0.004562509,0.128776684
23463,2016/6/19,106,31,0.004806143,0.096299624
23464,2016/6/19,106,32,0.00333922,0.147662264
23465,2016/6/19,107,11,0.003207008,0.134093356
23466,2016/6/19,107,12,0.004013289,0.134236926
23467,2016/6/19,107,31,0.004293078,0.094833612
23468,2016/6/19,107,32,0.003214248,0.153917612
23469,2016/6/19,108,11,0.003543856,0.134428857
23470,2016/6/19,108,12,0.003707543,0.129631223
23471,2016/6/19,108,31,0.005118166,0.106181791
23472,2016/6/19,108,32,0.003259361,0.159483979
23473,2016/6/19,109,11,0.003735626,0.147009751
23474,2016/6/19,109,12,0.003763191,0.139433275
23475,2016/6/19,109,31,0.003991162,0.105405095
23476,2016/6/19,109,32,0.003451626,0.153146353
23477,2016/6/19,110,11,0.003537306,0.139597248
23478,2016/6/19,110,12,0.004089137,0.132151834
23479,2016/6/19,110,31,0.004427996,0.101804185
23480,2016/6/19,110,32,0.003574403,0.158235996
23481,2016/6/19,111,11,0.003813645,0.141440944
23482,2016/6/19,111,12,0.005361175,0.137568992
23483,2016/6/19,111,31,0.005422423,0.09950508
23484,2016/6/19,111,32,0.003603505,0.154233164
23485,2016/6/19,112,11,0.004200812,0.14018223
23486,2016/6/19,112,12,0.004188729,0.144397749
23487,2016/6/19,112,31,0.005389683,0.106758386
23488,2016/6/19,112,32,0.003663583,0.148315946
23489,2016/6/19,113,11,0.003906109,0.137692222
23490,2016/6/19,113,12,0.004311647,0.136323189
23491,2016/6/19,113,31,0.005090407,0.098625449
23492,2016/6/19,113,32,0.003936039,0.160331701
23493,2016/6/19,114,11,0.004272783,0.136105528
23494,2016/6/19,114,12,0.00460785,0.143977194
23495,2016/6/19,114,31,0.005505144,0.104171318
23496,2016/6/19,114,32,0.003969001,0.167819641
23497,2016/6/19,115,11,0.004127421,0.138093086
23498,2016/6/19,115,12,0.004369232,0.138741022
23499,2016/6/19,115,31,0.006026696,0.103818125
23500,2016/6/19,115,32,0.003845808,0.152850857
23501,2016/6/19,116,11,0.004496553,0.138538623
23502,2016/6/19,116,12,0.005527888,0.138574698
23503,2016/6/19,116,31,0.005827195,0.098541252
23504,2016/6/19,116,32,0.004744227,0.160487171
23505,2016/6/19,117,11,0.003840978,0.140467107
23506,2016/6/19,117,12,0.004541388,0.138272639
23507,2016/6/19,117,31,0.005601004,0.110370626
23508,2016/6/19,117,32,0.003942613,0.163182436
23509,2016/6/19,118,11,0.004143327,0.139466441
23510,2016/6/19,118,12,0.004746709,0.148461473
23511,2016/6/19,118,31,0.005346083,0.115509712
23512,2016/6/19,118,32,0.00401725,0.157804148
23513,2016/6/19,119,11,0.004384513,0.142328149
23514,2016/6/19,119,12,0.004525513,0.13445974
23515,2016/6/19,119,31,0.006230433,0.114251214
23516,2016/6/19,119,32,0.004148177,0.160905542
23517,2016/6/19,120,11,0.004415253,0.13414307
23518,2016/6/19,120,12,0.005126714,0.13995948
23519,2016/6/19,120,31,0.006199222,0.114052213
23520,2016/6/19,120,32,0.004160975,0.165999399
23521,2016/6/19,121,11,0.004505958,0.137749125
23522,2016/6/19,121,12,0.004957354,0.134799412
23523,2016/6/19,121,31,0.006786791,0.110250275
23524,2016/6/19,121,32,0.004321794,0.176621835
23525,2016/6/19,122,11,0.004399367,0.154414215
23526,2016/6/19,122,12,0.005903181,0.13893925
23527,2016/6/19,122,31,0.005269728,0.108419016
23528,2016/6/19,122,32,0.00387271,0.149717183
23529,2016/6/19,123,11,0.004669797,0.137452432
23530,2016/6/19,123,12,0.005503261,0.14660099
23531,2016/6/19,123,31,0.005566095,0.118012512
23532,2016/6/19,123,32,0.004211493,0.161973096
23533,2016/6/19,124,11,0.004689836,0.139535874
23534,2016/6/19,124,12,0.005126933,0.136448251
23535,2016/6/19,124,31,0.005619968,0.114805263
23536,2016/6/19,124,32,0.004271868,0.163442271
23537,2016/6/19,125,11,0.005064918,0.141880385
23538,2016/6/19,125,12,0.006055246,0.14684194
23539,2016/6/19,125,31,0.006335172,0.119183685
23540,2016/6/19,125,32,0.00416637,0.160956411
23541,2016/6/19,126,11,0.004802427,0.150788808
23542,2016/6/19,126,12,0.006162541,0.144242643
23543,2016/6/19,126,31,0.00568623,0.123650839
23544,2016/6/19,126,32,0.004611919,0.168502083
23545,2016/6/19,127,11,0.004835285,0.150361037
23546,2016/6/19,127,12,0.006321889,0.147402398
23547,2016/6/19,127,31,0.005554367,0.104003244
23548,2016/6/19,127,32,0.004366566,0.156067986
23549,2016/6/19,128,11,0.005217251,0.147058949
23550,2016/6/19,128,12,0.005397299,0.143227718
23551,2016/6/19,128,31,0.006142508,0.118024523
23552,2016/6/19,128,32,0.004215193,0.176913176
23553,2016/6/19,129,11,0.005448716,0.140254754
23554,2016/6/19,129,12,0.005638075,0.146303091
23555,2016/6/19,129,31,0.006018569,0.112223575
23556,2016/6/19,129,32,0.004581088,0.162828408
23557,2016/6/19,130,11,0.005205338,0.148338844
23558,2016/6/19,130,12,0.005422428,0.149142756
23559,2016/6/19,130,31,0.007986155,0.116648682
23560,2016/6/19,130,32,0.00448666,0.166309108
23561,2016/6/19,131,11,0.005156144,0.146393577
23562,2016/6/19,131,12,0.005674185,0.147147903
23563,2016/6/19,131,31,0.006333959,0.11637079
23564,2016/6/19,131,32,0.004278778,0.166394655
23565,2016/6/19,132,11,0.005548019,0.149441454
23566,2016/6/19,132,12,0.005385412,0.145594984
23567,2016/6/19,132,31,0.00644888,0.115299624
23568,2016/6/19,132,32,0.004477362,0.164387523
23569,2016/6/19,133,11,0.005146629,0.147739983
23570,2016/6/19,133,12,0.005127974,0.149352153
23571,2016/6/19,133,31,0.00643311,0.104282081
23572,2016/6/19,133,32,0.004349597,0.172202109
23573,2016/6/19,134,11,0.005416053,0.147548429
23574,2016/6/19,134,12,0.006331601,0.147527242
23575,2016/6/19,134,31,0.00576556,0.105577027
23576,2016/6/19,134,32,0.004397425,0.159259651
23577,2016/6/19,135,11,0.005402265,0.144509885
23578,2016/6/19,135,12,0.005815447,0.142990094
23579,2016/6/19,135,31,0.005842106,0.113934097
23580,2016/6/19,135,32,0.004663686,0.166802923
23581,2016/6/19,136,11,0.005358628,0.151343417
23582,2016/6/19,136,12,0.006024885,0.142857831
23583,2016/6/19,136,31,0.006064107,0.111880864
23584,2016/6/19,136,32,0.004775319,0.167596982
23585,2016/6/19,137,11,0.005190014,0.145612388
23586,2016/6/19,137,12,0.005772606,0.151045184
23587,2016/6/19,137,31,0.005903173,0.10967651
23588,2016/6/19,137,32,0.004701804,0.167005318
23589,2016/6/19,138,11,0.005335175,0.146382344
23590,2016/6/19,138,12,0.005619283,0.150663729
23591,2016/6/19,138,31,0.006227759,0.113394088
23592,2016/6/19,138,32,0.004586884,0.169066019
23593,2016/6/19,139,11,0.00517494,0.136241026
23594,2016/6/19,139,12,0.005568322,0.142686396
23595,2016/6/19,139,31,0.005843,0.115113259
23596,2016/6/19,139,32,0.004580209,0.161699639
23597,2016/6/19,140,11,0.005369714,0.143432741
23598,2016/6/19,140,12,0.005829603,0.152451543
23599,2016/6/19,140,31,0.005824044,0.111594571
23600,2016/6/19,140,32,0.004174941,0.161815757
23601,2016/6/19,141,11,0.005161773,0.149542533
23602,2016/6/19,141,12,0.006368461,0.151436206
23603,2016/6/19,141,31,0.005829031,0.115697139
23604,2016/6/19,141,32,0.004613351,0.16954462
23605,2016/6/19,142,11,0.006235962,0.146578691
23606,2016/6/19,142,12,0.005947663,0.15127836
23607,2016/6/19,142,31,0.005462635,0.112631939
23608,2016/6/19,142,32,0.004465752,0.161896937
23609,2016/6/19,143,11,0.004721802,0.149027133
23610,2016/6/19,143,12,0.006160504,0.145487857
23611,2016/6/19,143,31,0.005909246,0.122000761
23612,2016/6/19,143,32,0.004553137,0.170013858
23613,2016/6/19,144,11,0.0051837,0.140549098
23614,2016/6/19,144,12,0.006560631,0.149285706
23615,2016/6/19,144,31,0.005602006,0.122268497
23616,2016/6/19,144,32,0.004566185,0.165223483
23617,2016/6/19,145,11,0.004813009,0.150020419
23618,2016/6/19,145,12,0.005722806,0.144189156
23619,2016/6/19,145,31,0.006476165,0.113985829
23620,2016/6/19,145,32,0.004253765,0.166170591
23621,2016/6/19,146,11,0.005358729,0.142435759
23622,2016/6/19,146,12,0.005679369,0.143371218
23623,2016/6/19,146,31,0.006303326,0.115184497
23624,2016/6/19,146,32,0.004413348,0.166119276
23625,2016/6/19,147,11,0.00450473,0.145273114
23626,2016/6/19,147,12,0.005522849,0.142959759
23627,2016/6/19,147,31,0.006037456,0.110381957
23628,2016/6/19,147,32,0.004363341,0.16254903
23629,2016/6/19,148,11,0.005130715,0.152328517
23630,2016/6/19,148,12,0.005949671,0.15186235
23631,2016/6/19,148,31,0.005522305,0.118990234
23632,2016/6/19,148,32,0.004317716,0.158740767
23633,2016/6/19,149,11,0.004994893,0.147263336
23634,2016/6/19,149,12,0.005334912,0.15328844
23635,2016/6/19,149,31,0.005763767,0.114936375
23636,2016/6/19,149,32,0.004436526,0.170613789
23637,2016/6/19,150,11,0.005188841,0.140972936
23638,2016/6/19,150,12,0.005761504,0.141409581
23639,2016/6/19,150,31,0.005573702,0.121259349
23640,2016/6/19,150,32,0.004348301,0.167339261
23641,2016/6/19,151,11,0.005229013,0.152266104
23642,2016/6/19,151,12,0.005198412,0.14360256
23643,2016/6/19,151,31,0.005728416,0.112401616
23644,2016/6/19,151,32,0.004361038,0.164589167
23645,2016/6/19,152,11,0.004919605,0.140908888
23646,2016/6/19,152,12,0.005722802,0.144604608
23647,2016/6/19,152,31,0.006327589,0.109849209
23648,2016/6/19,152,32,0.00429852,0.1729732
23649,2016/6/19,153,11,0.004976581,0.150815295
23650,2016/6/19,153,12,0.005442291,0.144034578
23651,2016/6/19,153,31,0.006986544,0.111491476
23652,2016/6/19,153,32,0.004197481,0.157699597
23653,2016/6/19,154,11,0.004897379,0.145438172
23654,2016/6/19,154,12,0.005454718,0.142091203
23655,2016/6/19,154,31,0.007011721,0.121300766
23656,2016/6/19,154,32,0.004343111,0.16911453
23657,2016/6/19,155,11,0.004895497,0.140746319
23658,2016/6/19,155,12,0.005818876,0.149138621
23659,2016/6/19,155,31,0.006200194,0.120740035
23660,2016/6/19,155,32,0.004292313,0.168326649
23661,2016/6/19,156,11,0.004729992,0.144852138
23662,2016/6/19,156,12,0.006461222,0.131462706
23663,2016/6/19,156,31,0.008101893,0.117031967
23664,2016/6/19,156,32,0.004719932,0.172810575
23665,2016/6/19,157,11,0.005067681,0.15100218
23666,2016/6/19,157,12,0.005494632,0.147650967
23667,2016/6/19,157,31,0.006370792,0.106078797
23668,2016/6/19,157,32,0.004771061,0.169143345
23669,2016/6/19,158,11,0.005613254,0.148275689
23670,2016/6/19,158,12,0.00683972,0.145112255
23671,2016/6/19,158,31,0.006762946,0.116753863
23672,2016/6/19,158,32,0.004344942,0.171498193
23673,2016/6/19,159,11,0.005117178,0.158120891
23674,2016/6/19,159,12,0.005228945,0.144140062
23675,2016/6/19,159,31,0.006843875,0.122244733
23676,2016/6/19,159,32,0.004591945,0.162334412
23677,2016/6/19,160,11,0.005448616,0.150167589
23678,2016/6/19,160,12,0.006316387,0.136655677
23679,2016/6/19,160,31,0.007083505,0.124572392
23680,2016/6/19,160,32,0.004500267,0.169224652
23681,2016/6/19,161,11,0.005188178,0.143245168
23682,2016/6/19,161,12,0.006125266,0.135531916
23683,2016/6/19,161,31,0.006784356,0.116985242
23684,2016/6/19,161,32,0.004645693,0.178501579
23685,2016/6/19,162,11,0.005882536,0.154987558
23686,2016/6/19,162,12,0.005812514,0.150623851
23687,2016/6/19,162,31,0.007269651,0.119610233
23688,2016/6/19,162,32,0.004741181,0.169122701
23689,2016/6/19,163,11,0.005136369,0.151666185
23690,2016/6/19,163,12,0.005778411,0.146739288
23691,2016/6/19,163,31,0.007936097,0.109359384
23692,2016/6/19,163,32,0.005183181,0.172707126
23693,2016/6/19,164,11,0.006317515,0.150247284
23694,2016/6/19,164,12,0.005927686,0.151422523
23695,2016/6/19,164,31,0.006569305,0.119338052
23696,2016/6/19,164,32,0.00485122,0.17139867
23697,2016/6/19,165,11,0.005600977,0.152191025
23698,2016/6/19,165,12,0.006063094,0.143486926
